,UF,ACESSO_CEL,ACESSO_TABL,TEM_3G
94876,35,2.0,4.0,2.0
94877,35,2.0,4.0,2.0
94878,35,2.0,2.0,2.0
94879,35,2.0,2.0,4.0
94881,35,4.0,4.0,4.0
94882,35,2.0,4.0,2.0
94883,35,2.0,4.0,4.0
94886,35,2.0,4.0,2.0
94887,35,2.0,4.0,4.0
94889,35,2.0,4.0,4.0
94891,35,2.0,4.0,2.0
94892,35,2.0,4.0,4.0
94895,35,2.0,4.0,2.0
94896,35,2.0,2.0,4.0
94897,35,2.0,4.0,2.0
94898,35,4.0,4.0,4.0
94899,35,2.0,4.0,2.0
94900,35,2.0,2.0,2.0
94905,35,2.0,2.0,4.0
94908,35,2.0,4.0,2.0
94910,35,2.0,4.0,4.0
94911,35,2.0,4.0,4.0
94913,35,2.0,4.0,2.0
94914,35,2.0,4.0,2.0
94919,35,2.0,4.0,2.0
94920,35,2.0,4.0,2.0
94921,35,2.0,4.0,2.0
94923,35,2.0,4.0,2.0
94925,35,2.0,4.0,2.0
94926,35,2.0,4.0,4.0
94929,35,2.0,4.0,4.0
94931,35,4.0,2.0,4.0
94934,35,2.0,4.0,2.0
94935,35,2.0,4.0,2.0
94938,35,4.0,4.0,4.0
94947,35,2.0,4.0,2.0
94950,35,2.0,4.0,2.0
94951,35,2.0,4.0,2.0
94952,35,2.0,4.0,2.0
94953,35,2.0,4.0,2.0
94955,35,2.0,4.0,2.0
94957,35,2.0,4.0,4.0
94958,35,2.0,4.0,2.0
94959,35,2.0,4.0,4.0
94961,35,4.0,4.0,4.0
94962,35,2.0,4.0,2.0
94963,35,4.0,4.0,4.0
94964,35,4.0,4.0,4.0
94966,35,2.0,4.0,2.0
94967,35,2.0,4.0,4.0
94968,35,2.0,4.0,4.0
94970,35,2.0,4.0,2.0
94971,35,2.0,2.0,2.0
94972,35,2.0,4.0,4.0
94975,35,4.0,2.0,4.0
94978,35,2.0,4.0,2.0
94980,35,2.0,4.0,2.0
94983,35,2.0,4.0,2.0
94984,35,2.0,4.0,2.0
94985,35,2.0,4.0,2.0
94987,35,2.0,4.0,2.0
95002,35,2.0,2.0,2.0
95003,35,2.0,4.0,2.0
95004,35,2.0,4.0,4.0
95005,35,2.0,4.0,4.0
95006,35,2.0,4.0,2.0
95008,35,2.0,2.0,4.0
95009,35,4.0,4.0,4.0
95011,35,2.0,2.0,4.0
95012,35,2.0,4.0,4.0
95013,35,2.0,2.0,4.0
95018,35,2.0,2.0,4.0
95020,35,2.0,4.0,2.0
95021,35,2.0,4.0,2.0
95022,35,2.0,4.0,2.0
95023,35,2.0,4.0,4.0
95024,35,2.0,4.0,2.0
95028,35,2.0,4.0,2.0
95029,35,2.0,2.0,2.0
95030,35,2.0,4.0,2.0
95031,35,2.0,4.0,2.0
95037,35,2.0,4.0,4.0
95042,35,2.0,2.0,2.0
95044,35,2.0,4.0,4.0
95045,35,2.0,2.0,2.0
95049,35,2.0,2.0,2.0
95054,35,4.0,4.0,2.0
95056,35,2.0,2.0,4.0
95059,35,2.0,2.0,4.0
95060,35,2.0,2.0,4.0
95061,35,2.0,4.0,2.0
95062,35,2.0,2.0,4.0
95063,35,4.0,4.0,2.0
95064,35,2.0,2.0,2.0
95067,35,2.0,2.0,2.0
95068,35,2.0,2.0,4.0
95069,35,2.0,2.0,4.0
95072,35,4.0,4.0,4.0
95073,35,2.0,2.0,4.0
95075,35,4.0,4.0,4.0
95077,35,2.0,4.0,4.0
95078,35,2.0,4.0,2.0
95079,35,2.0,4.0,2.0
95080,35,2.0,4.0,4.0
95081,35,2.0,2.0,4.0
95082,35,2.0,2.0,2.0
95084,35,2.0,2.0,4.0
95085,35,2.0,4.0,4.0
95086,35,2.0,4.0,4.0
95087,35,2.0,2.0,4.0
95088,35,2.0,4.0,2.0
95089,35,2.0,4.0,4.0
95092,35,2.0,4.0,2.0
95096,35,2.0,4.0,2.0
95097,35,2.0,4.0,4.0
95099,35,2.0,2.0,2.0
95100,35,2.0,4.0,2.0
95105,35,2.0,2.0,2.0
95107,35,2.0,4.0,2.0
95110,35,2.0,2.0,2.0
95113,35,2.0,4.0,2.0
95114,35,2.0,4.0,2.0
95116,35,2.0,4.0,2.0
95118,35,2.0,4.0,2.0
95119,35,2.0,4.0,2.0
95120,35,2.0,4.0,2.0
95122,35,2.0,4.0,2.0
95123,35,2.0,4.0,2.0
95125,35,2.0,4.0,2.0
95126,35,2.0,4.0,2.0
95127,35,2.0,4.0,2.0
95129,35,2.0,4.0,2.0
95130,35,2.0,4.0,2.0
95131,35,2.0,4.0,2.0
95134,35,2.0,4.0,2.0
95136,35,2.0,4.0,2.0
95138,35,2.0,4.0,2.0
95139,35,2.0,2.0,2.0
95140,35,2.0,4.0,2.0
95141,35,2.0,4.0,2.0
95144,35,2.0,2.0,2.0
95145,35,2.0,4.0,2.0
95147,35,2.0,4.0,2.0
95148,35,2.0,4.0,2.0
95149,35,2.0,4.0,2.0
95151,35,2.0,4.0,2.0
95152,35,4.0,4.0,4.0
95153,35,2.0,4.0,2.0
95154,35,2.0,4.0,2.0
95157,35,2.0,4.0,2.0
95158,35,2.0,2.0,2.0
95159,35,2.0,4.0,2.0
95160,35,4.0,4.0,4.0
95163,35,2.0,4.0,2.0
95166,35,2.0,4.0,2.0
95167,35,2.0,4.0,2.0
95168,35,2.0,4.0,2.0
95169,35,2.0,4.0,2.0
95170,35,2.0,4.0,2.0
95172,35,2.0,4.0,2.0
95174,35,2.0,4.0,2.0
95178,35,2.0,4.0,2.0
95182,35,2.0,4.0,2.0
95184,35,2.0,4.0,2.0
95185,35,2.0,4.0,2.0
95187,35,2.0,2.0,2.0
95189,35,2.0,4.0,2.0
95190,35,2.0,4.0,2.0
95191,35,2.0,4.0,2.0
95193,35,2.0,4.0,2.0
95196,35,2.0,2.0,2.0
95197,35,2.0,4.0,2.0
95198,35,2.0,4.0,2.0
95199,35,2.0,2.0,2.0
95201,35,2.0,4.0,2.0
95202,35,2.0,4.0,2.0
95203,35,4.0,4.0,4.0
95204,35,2.0,4.0,2.0
95206,35,2.0,2.0,2.0
95208,35,2.0,4.0,2.0
95209,35,2.0,2.0,2.0
95210,35,2.0,4.0,2.0
95212,35,4.0,4.0,4.0
95213,35,2.0,4.0,2.0
95218,35,2.0,4.0,4.0
95223,35,2.0,4.0,2.0
95224,35,2.0,2.0,2.0
95226,35,2.0,2.0,4.0
95227,35,2.0,4.0,4.0
95229,35,2.0,4.0,2.0
95230,35,4.0,4.0,4.0
95231,35,2.0,4.0,2.0
95232,35,2.0,2.0,4.0
95234,35,2.0,4.0,2.0
95235,35,2.0,4.0,2.0
95238,35,2.0,2.0,4.0
95241,35,2.0,4.0,2.0
95242,35,2.0,4.0,2.0
95243,35,2.0,4.0,2.0
95244,35,2.0,4.0,2.0
95245,35,2.0,4.0,2.0
95249,35,2.0,4.0,2.0
95251,35,4.0,4.0,4.0
95252,35,2.0,2.0,2.0
95254,35,2.0,4.0,2.0
95255,35,2.0,4.0,2.0
95256,35,4.0,4.0,4.0
95257,35,2.0,4.0,2.0
95259,35,4.0,4.0,4.0
95260,35,2.0,4.0,2.0
95261,35,2.0,4.0,2.0
95262,35,2.0,4.0,2.0
95263,35,4.0,4.0,4.0
95264,35,2.0,4.0,2.0
95265,35,4.0,4.0,4.0
95266,35,2.0,4.0,2.0
95267,35,2.0,4.0,4.0
95268,35,2.0,4.0,4.0
95270,35,2.0,2.0,2.0
95272,35,2.0,4.0,2.0
95274,35,2.0,2.0,2.0
95276,35,2.0,4.0,2.0
95277,35,2.0,2.0,2.0
95278,35,2.0,2.0,2.0
95281,35,2.0,4.0,2.0
95283,35,2.0,4.0,2.0
95284,35,4.0,4.0,4.0
95285,35,2.0,2.0,2.0
95286,35,2.0,2.0,2.0
95287,35,2.0,4.0,2.0
95288,35,2.0,4.0,4.0
95289,35,4.0,4.0,4.0
95290,35,2.0,2.0,4.0
95291,35,2.0,4.0,2.0
95292,35,4.0,2.0,4.0
95293,35,2.0,4.0,4.0
95294,35,4.0,4.0,4.0
95295,35,2.0,2.0,2.0
95297,35,2.0,4.0,2.0
95299,35,2.0,2.0,4.0
95300,35,2.0,4.0,2.0
95301,35,2.0,2.0,2.0
95302,35,2.0,4.0,2.0
95306,35,2.0,4.0,2.0
95307,35,2.0,4.0,2.0
95309,35,4.0,4.0,4.0
95310,35,2.0,2.0,2.0
95311,35,2.0,4.0,2.0
95313,35,2.0,4.0,2.0
95319,35,2.0,4.0,2.0
95324,35,2.0,4.0,4.0
95327,35,2.0,4.0,4.0
95328,35,2.0,4.0,2.0
95329,35,2.0,4.0,2.0
95330,35,4.0,4.0,4.0
95331,35,2.0,4.0,2.0
95332,35,4.0,4.0,4.0
95333,35,2.0,2.0,2.0
95335,35,2.0,4.0,4.0
95342,35,2.0,4.0,2.0
95343,35,2.0,4.0,4.0
95349,35,2.0,4.0,4.0
95360,35,2.0,4.0,2.0
95363,35,2.0,4.0,4.0
95365,35,2.0,4.0,2.0
95367,35,2.0,4.0,2.0
95368,35,2.0,2.0,4.0
95370,35,2.0,4.0,4.0
95372,35,2.0,2.0,4.0
95374,35,4.0,4.0,2.0
95375,35,2.0,4.0,2.0
95376,35,2.0,4.0,2.0
95378,35,2.0,2.0,2.0
95379,35,4.0,4.0,2.0
95380,35,4.0,2.0,2.0
95382,35,2.0,4.0,2.0
95383,35,2.0,2.0,2.0
95386,35,2.0,2.0,2.0
95388,35,2.0,2.0,2.0
95389,35,2.0,2.0,2.0
95390,35,4.0,4.0,4.0
95391,35,2.0,2.0,2.0
95392,35,2.0,2.0,2.0
95393,35,2.0,2.0,2.0
95394,35,4.0,4.0,4.0
95396,35,2.0,2.0,2.0
95397,35,2.0,2.0,2.0
95398,35,4.0,4.0,4.0
95399,35,2.0,4.0,2.0
95400,35,2.0,2.0,2.0
95401,35,4.0,4.0,4.0
95402,35,2.0,2.0,2.0
95404,35,2.0,4.0,2.0
95405,35,2.0,4.0,2.0
95406,35,2.0,2.0,2.0
95407,35,2.0,2.0,2.0
95408,35,2.0,4.0,2.0
95411,35,4.0,4.0,4.0
95413,35,2.0,2.0,4.0
95414,35,2.0,4.0,2.0
95415,35,2.0,2.0,2.0
95417,35,2.0,4.0,4.0
95419,35,2.0,4.0,4.0
95421,35,2.0,2.0,2.0
95422,35,2.0,2.0,2.0
95423,35,4.0,4.0,4.0
95424,35,2.0,2.0,2.0
95427,35,4.0,4.0,4.0
95428,35,4.0,4.0,4.0
95429,35,2.0,2.0,2.0
95430,35,2.0,2.0,2.0
95431,35,2.0,4.0,2.0
95432,35,2.0,2.0,2.0
95433,35,4.0,2.0,4.0
95436,35,2.0,4.0,2.0
95437,35,2.0,4.0,2.0
95439,35,4.0,2.0,2.0
95442,35,2.0,4.0,2.0
95445,35,2.0,4.0,2.0
95446,35,4.0,4.0,4.0
95448,35,2.0,2.0,2.0
95449,35,2.0,2.0,2.0
95450,35,4.0,4.0,4.0
95451,35,2.0,4.0,2.0
95453,35,2.0,2.0,2.0
95454,35,2.0,4.0,2.0
95456,35,4.0,4.0,4.0
95457,35,2.0,4.0,2.0
95458,35,2.0,4.0,2.0
95460,35,2.0,2.0,2.0
95462,35,2.0,4.0,2.0
95463,35,2.0,2.0,2.0
95464,35,2.0,4.0,2.0
95465,35,2.0,2.0,2.0
95466,35,2.0,2.0,2.0
95467,35,2.0,4.0,2.0
95469,35,2.0,4.0,2.0
95470,35,2.0,4.0,2.0
95472,35,2.0,4.0,2.0
95473,35,2.0,2.0,2.0
95474,35,2.0,4.0,2.0
95478,35,2.0,2.0,2.0
95483,35,4.0,2.0,4.0
95484,35,2.0,2.0,2.0
95485,35,4.0,4.0,4.0
95490,35,2.0,4.0,2.0
95491,35,2.0,4.0,2.0
95492,35,4.0,4.0,4.0
95496,35,2.0,2.0,4.0
95498,35,4.0,4.0,2.0
95501,35,2.0,4.0,2.0
95502,35,2.0,4.0,2.0
95505,35,2.0,4.0,2.0
95506,35,2.0,4.0,2.0
95509,35,2.0,4.0,2.0
95510,35,4.0,2.0,2.0
95512,35,2.0,2.0,4.0
95513,35,2.0,2.0,4.0
95514,35,2.0,2.0,4.0
95515,35,2.0,4.0,4.0
95516,35,2.0,2.0,4.0
95517,35,2.0,4.0,4.0
95518,35,2.0,2.0,2.0
95519,35,2.0,2.0,4.0
95520,35,2.0,4.0,4.0
95521,35,2.0,2.0,4.0
95522,35,4.0,4.0,4.0
95524,35,2.0,2.0,4.0
95526,35,4.0,4.0,4.0
95527,35,4.0,4.0,4.0
95528,35,2.0,4.0,4.0
95529,35,2.0,2.0,4.0
95531,35,2.0,2.0,4.0
95532,35,2.0,4.0,4.0
95533,35,2.0,4.0,4.0
95537,35,2.0,4.0,4.0
95538,35,4.0,4.0,4.0
95540,35,2.0,4.0,4.0
95541,35,2.0,4.0,4.0
95542,35,2.0,4.0,4.0
95543,35,2.0,4.0,2.0
95546,35,4.0,4.0,4.0
95550,35,2.0,2.0,2.0
95551,35,2.0,4.0,2.0
95553,35,4.0,4.0,2.0
95554,35,2.0,4.0,2.0
95555,35,4.0,4.0,4.0
95556,35,2.0,4.0,2.0
95557,35,2.0,4.0,2.0
95558,35,2.0,2.0,2.0
95559,35,4.0,4.0,2.0
95560,35,2.0,4.0,4.0
95561,35,2.0,4.0,4.0
95563,35,2.0,4.0,4.0
95564,35,4.0,4.0,4.0
95565,35,2.0,4.0,4.0
95566,35,4.0,4.0,4.0
95569,35,2.0,4.0,4.0
95570,35,2.0,4.0,4.0
95571,35,2.0,4.0,4.0
95572,35,2.0,4.0,4.0
95573,35,2.0,2.0,4.0
95574,35,2.0,2.0,4.0
95578,35,4.0,4.0,2.0
95579,35,4.0,4.0,4.0
95580,35,2.0,2.0,4.0
95582,35,2.0,4.0,2.0
95584,35,2.0,4.0,2.0
95585,35,4.0,4.0,2.0
95586,35,2.0,4.0,4.0
95588,35,4.0,4.0,2.0
95589,35,2.0,2.0,4.0
95591,35,2.0,2.0,2.0
95592,35,2.0,4.0,2.0
95593,35,2.0,4.0,2.0
95594,35,4.0,4.0,2.0
95595,35,2.0,4.0,2.0
95596,35,2.0,4.0,2.0
95597,35,2.0,4.0,2.0
95598,35,4.0,4.0,4.0
95600,35,4.0,4.0,4.0
95601,35,2.0,2.0,4.0
95602,35,4.0,4.0,4.0
95606,35,2.0,2.0,2.0
95608,35,2.0,2.0,4.0
95618,35,4.0,4.0,4.0
95620,35,2.0,4.0,2.0
95623,35,2.0,4.0,4.0
95625,35,2.0,2.0,4.0
95627,35,4.0,4.0,4.0
95628,35,2.0,4.0,4.0
95630,35,4.0,4.0,4.0
95632,35,2.0,4.0,4.0
95633,35,2.0,4.0,2.0
95634,35,2.0,4.0,4.0
95635,35,2.0,4.0,4.0
95636,35,2.0,2.0,4.0
95638,35,2.0,2.0,4.0
95639,35,2.0,2.0,4.0
95640,35,2.0,4.0,4.0
95644,35,2.0,2.0,4.0
95645,35,2.0,2.0,4.0
95646,35,2.0,2.0,4.0
95647,35,2.0,4.0,2.0
95648,35,2.0,4.0,2.0
95649,35,2.0,4.0,4.0
95651,35,2.0,2.0,4.0
95652,35,2.0,4.0,2.0
95653,35,2.0,2.0,2.0
95654,35,2.0,4.0,2.0
95655,35,2.0,2.0,4.0
95656,35,2.0,4.0,4.0
95658,35,2.0,2.0,4.0
95659,35,2.0,2.0,4.0
95662,35,2.0,2.0,2.0
95663,35,4.0,4.0,4.0
95665,35,2.0,2.0,4.0
95666,35,2.0,4.0,4.0
95668,35,2.0,4.0,2.0
95675,35,2.0,2.0,2.0
95681,35,2.0,4.0,4.0
95682,35,4.0,4.0,4.0
95683,35,2.0,2.0,4.0
95685,35,4.0,4.0,4.0
95686,35,2.0,2.0,4.0
95688,35,4.0,4.0,4.0
95689,35,2.0,2.0,4.0
95693,35,4.0,4.0,4.0
95695,35,2.0,2.0,4.0
95696,35,4.0,2.0,4.0
95697,35,2.0,4.0,4.0
95698,35,4.0,4.0,4.0
95699,35,2.0,2.0,2.0
95700,35,2.0,2.0,2.0
95703,35,2.0,4.0,2.0
95704,35,2.0,4.0,2.0
95705,35,2.0,4.0,2.0
95706,35,2.0,4.0,4.0
95707,35,2.0,2.0,2.0
95708,35,2.0,2.0,4.0
95710,35,4.0,4.0,4.0
95711,35,2.0,2.0,4.0
95712,35,2.0,4.0,4.0
95713,35,2.0,2.0,4.0
95714,35,2.0,2.0,4.0
95715,35,2.0,4.0,4.0
95717,35,4.0,4.0,4.0
95718,35,2.0,2.0,4.0
95719,35,2.0,4.0,4.0
95722,35,2.0,4.0,4.0
95723,35,4.0,2.0,4.0
95725,35,4.0,4.0,4.0
95726,35,2.0,4.0,2.0
95728,35,2.0,2.0,2.0
95729,35,2.0,4.0,2.0
95730,35,2.0,4.0,4.0
95731,35,4.0,4.0,4.0
95732,35,4.0,4.0,4.0
95733,35,2.0,4.0,2.0
95737,35,2.0,2.0,2.0
95738,35,2.0,2.0,4.0
95739,35,2.0,2.0,2.0
95740,35,4.0,2.0,4.0
95742,35,2.0,2.0,2.0
95743,35,2.0,2.0,2.0
95744,35,2.0,2.0,2.0
95745,35,2.0,2.0,2.0
95746,35,2.0,2.0,2.0
95747,35,2.0,4.0,2.0
95748,35,2.0,2.0,4.0
95749,35,2.0,2.0,4.0
95750,35,2.0,4.0,2.0
95751,35,2.0,2.0,2.0
95753,35,2.0,2.0,2.0
95754,35,2.0,4.0,4.0
95755,35,4.0,4.0,4.0
95756,35,4.0,4.0,4.0
95758,35,2.0,2.0,4.0
95759,35,2.0,2.0,4.0
95760,35,2.0,4.0,2.0
95761,35,2.0,4.0,4.0
95762,35,2.0,2.0,2.0
95763,35,2.0,2.0,2.0
95765,35,4.0,4.0,2.0
95768,35,2.0,4.0,2.0
95769,35,2.0,4.0,2.0
95771,35,4.0,4.0,2.0
95772,35,2.0,4.0,2.0
95775,35,2.0,4.0,2.0
95777,35,2.0,4.0,2.0
95778,35,2.0,4.0,2.0
95781,35,2.0,4.0,2.0
95783,35,2.0,4.0,2.0
95786,35,2.0,4.0,2.0
95787,35,4.0,4.0,4.0
95788,35,2.0,4.0,2.0
95789,35,2.0,4.0,2.0
95790,35,2.0,4.0,2.0
95791,35,2.0,4.0,2.0
95792,35,2.0,4.0,2.0
95793,35,2.0,2.0,2.0
95794,35,2.0,4.0,2.0
95797,35,2.0,4.0,2.0
95798,35,2.0,2.0,2.0
95799,35,2.0,4.0,2.0
95801,35,2.0,2.0,2.0
95803,35,2.0,2.0,2.0
95805,35,2.0,4.0,2.0
95807,35,4.0,4.0,4.0
95808,35,2.0,4.0,2.0
95810,35,2.0,4.0,2.0
95815,35,4.0,4.0,4.0
95816,35,2.0,2.0,2.0
95817,35,2.0,4.0,4.0
95820,35,2.0,2.0,4.0
95821,35,2.0,2.0,2.0
95822,35,2.0,2.0,2.0
95824,35,2.0,4.0,2.0
95827,35,2.0,4.0,2.0
95828,35,2.0,4.0,2.0
95829,35,2.0,4.0,2.0
95830,35,2.0,2.0,2.0
95831,35,2.0,2.0,2.0
95832,35,2.0,2.0,2.0
95834,35,2.0,4.0,2.0
95835,35,2.0,2.0,2.0
95837,35,2.0,4.0,2.0
95838,35,2.0,4.0,2.0
95840,35,2.0,4.0,4.0
95841,35,2.0,4.0,2.0
95843,35,2.0,4.0,2.0
95847,35,2.0,4.0,2.0
95848,35,2.0,2.0,4.0
95849,35,2.0,4.0,2.0
95851,35,2.0,4.0,2.0
95852,35,2.0,2.0,2.0
95854,35,4.0,4.0,4.0
95855,35,2.0,2.0,2.0
95856,35,2.0,4.0,2.0
95857,35,2.0,2.0,2.0
95858,35,4.0,4.0,4.0
95860,35,2.0,4.0,2.0
95861,35,2.0,2.0,2.0
95863,35,4.0,4.0,4.0
95865,35,2.0,4.0,2.0
95866,35,4.0,4.0,4.0
95867,35,2.0,4.0,2.0
95868,35,2.0,4.0,2.0
95869,35,4.0,4.0,4.0
95871,35,2.0,4.0,4.0
95872,35,2.0,4.0,2.0
95881,35,2.0,2.0,2.0
95883,35,2.0,2.0,4.0
95884,35,2.0,4.0,4.0
95885,35,2.0,4.0,4.0
95888,35,2.0,4.0,2.0
95892,35,2.0,2.0,4.0
95895,35,2.0,2.0,2.0
95898,35,2.0,2.0,2.0
95899,35,2.0,4.0,2.0
95901,35,2.0,2.0,2.0
95927,35,4.0,4.0,4.0
95929,35,4.0,4.0,2.0
95944,35,2.0,4.0,2.0
95951,35,2.0,2.0,2.0
95952,35,4.0,4.0,4.0
95955,35,4.0,4.0,4.0
95956,35,2.0,2.0,4.0
95959,35,2.0,2.0,2.0
95963,35,2.0,4.0,4.0
95964,35,2.0,4.0,2.0
95965,35,2.0,2.0,4.0
95969,35,2.0,2.0,2.0
95970,35,4.0,4.0,4.0
95974,35,4.0,4.0,4.0
95978,35,4.0,4.0,4.0
95981,35,2.0,2.0,2.0
95983,35,2.0,4.0,2.0
95985,35,2.0,4.0,2.0
95987,35,2.0,2.0,2.0
95989,35,2.0,2.0,2.0
95990,35,2.0,4.0,2.0
95991,35,2.0,4.0,2.0
95992,35,2.0,4.0,2.0
95993,35,2.0,2.0,2.0
95994,35,2.0,4.0,2.0
95995,35,2.0,4.0,2.0
95997,35,2.0,4.0,2.0
95998,35,2.0,4.0,2.0
96000,35,2.0,4.0,2.0
96002,35,2.0,4.0,2.0
96005,35,2.0,2.0,2.0
96006,35,2.0,4.0,2.0
96010,35,2.0,2.0,2.0
96011,35,2.0,2.0,2.0
96012,35,2.0,4.0,2.0
96014,35,2.0,4.0,2.0
96015,35,2.0,4.0,2.0
96016,35,2.0,4.0,2.0
96017,35,2.0,4.0,2.0
96021,35,2.0,4.0,2.0
96022,35,2.0,4.0,2.0
96024,35,2.0,4.0,2.0
96025,35,2.0,4.0,2.0
96026,35,2.0,4.0,2.0
96027,35,2.0,4.0,2.0
96029,35,2.0,4.0,2.0
96030,35,2.0,4.0,2.0
96031,35,2.0,4.0,4.0
96033,35,2.0,4.0,2.0
96034,35,2.0,2.0,2.0
96036,35,2.0,4.0,2.0
96039,35,2.0,4.0,2.0
96040,35,2.0,4.0,2.0
96041,35,2.0,2.0,2.0
96045,35,2.0,2.0,2.0
96046,35,2.0,4.0,2.0
96050,35,4.0,4.0,2.0
96052,35,2.0,2.0,2.0
96056,35,2.0,4.0,2.0
96057,35,2.0,2.0,2.0
96059,35,2.0,4.0,2.0
96060,35,4.0,2.0,2.0
96061,35,4.0,4.0,4.0
96063,35,4.0,4.0,4.0
96068,35,2.0,4.0,2.0
96070,35,2.0,4.0,2.0
96071,35,4.0,4.0,4.0
96072,35,2.0,4.0,2.0
96073,35,2.0,4.0,2.0
96075,35,2.0,4.0,2.0
96077,35,2.0,4.0,2.0
96078,35,2.0,4.0,2.0
96081,35,2.0,4.0,2.0
96083,35,4.0,4.0,4.0
96087,35,2.0,4.0,2.0
96088,35,2.0,4.0,2.0
96089,35,2.0,4.0,2.0
96091,35,2.0,4.0,2.0
96093,35,2.0,4.0,2.0
96094,35,2.0,4.0,2.0
96095,35,2.0,4.0,2.0
96096,35,2.0,4.0,2.0
96097,35,2.0,4.0,2.0
96098,35,2.0,4.0,2.0
96099,35,2.0,4.0,2.0
96100,35,2.0,4.0,2.0
96101,35,2.0,4.0,2.0
96102,35,2.0,4.0,2.0
96103,35,2.0,2.0,2.0
96104,35,2.0,4.0,2.0
96105,35,2.0,4.0,2.0
96109,35,2.0,4.0,2.0
96110,35,2.0,2.0,4.0
96111,35,2.0,4.0,2.0
96112,35,2.0,4.0,2.0
96113,35,2.0,4.0,2.0
96114,35,2.0,4.0,2.0
96115,35,2.0,2.0,2.0
96117,35,2.0,4.0,2.0
96118,35,2.0,2.0,4.0
96120,35,4.0,2.0,4.0
96121,35,2.0,4.0,2.0
96122,35,2.0,4.0,2.0
96127,35,2.0,4.0,2.0
96128,35,4.0,4.0,4.0
96131,35,2.0,2.0,4.0
96133,35,2.0,4.0,2.0
96135,35,4.0,4.0,4.0
96136,35,2.0,4.0,2.0
96137,35,2.0,4.0,2.0
96145,35,4.0,2.0,4.0
96146,35,4.0,2.0,4.0
96147,35,4.0,4.0,4.0
96148,35,2.0,4.0,2.0
96149,35,2.0,4.0,2.0
96150,35,2.0,4.0,2.0
96152,35,2.0,4.0,2.0
96158,35,4.0,4.0,4.0
96162,35,2.0,2.0,4.0
96169,35,2.0,4.0,2.0
96173,35,2.0,4.0,4.0
96174,35,2.0,4.0,2.0
96176,35,2.0,4.0,2.0
96177,35,2.0,4.0,2.0
96178,35,2.0,4.0,2.0
96179,35,2.0,2.0,4.0
96181,35,2.0,4.0,4.0
96182,35,2.0,4.0,2.0
96183,35,2.0,4.0,2.0
96184,35,2.0,2.0,4.0
96186,35,4.0,4.0,4.0
96187,35,2.0,4.0,2.0
96189,35,2.0,4.0,2.0
96190,35,2.0,4.0,2.0
96196,35,2.0,4.0,2.0
96198,35,2.0,2.0,2.0
96199,35,2.0,4.0,2.0
96200,35,2.0,4.0,2.0
96201,35,4.0,4.0,4.0
96202,35,2.0,4.0,2.0
96205,35,2.0,4.0,2.0
96206,35,2.0,4.0,2.0
96207,35,2.0,4.0,2.0
96208,35,2.0,4.0,2.0
96209,35,2.0,4.0,2.0
96210,35,2.0,2.0,2.0
96212,35,2.0,4.0,2.0
96216,35,2.0,4.0,2.0
96219,35,2.0,4.0,2.0
96220,35,2.0,4.0,4.0
96221,35,4.0,4.0,4.0
96223,35,2.0,4.0,4.0
96224,35,4.0,4.0,4.0
96225,35,2.0,4.0,2.0
96227,35,2.0,4.0,2.0
96228,35,2.0,4.0,2.0
96229,35,2.0,4.0,2.0
96230,35,2.0,4.0,2.0
96231,35,2.0,4.0,2.0
96232,35,2.0,4.0,2.0
96235,35,2.0,4.0,2.0
96239,35,2.0,4.0,2.0
96245,35,2.0,4.0,2.0
96247,35,2.0,4.0,2.0
96261,35,2.0,4.0,2.0
96262,35,2.0,4.0,4.0
96263,35,2.0,4.0,2.0
96266,35,2.0,4.0,2.0
96267,35,2.0,4.0,4.0
96269,35,4.0,4.0,4.0
96272,35,2.0,4.0,4.0
96273,35,2.0,4.0,2.0
96275,35,2.0,4.0,4.0
96277,35,4.0,4.0,4.0
96279,35,4.0,4.0,4.0
96280,35,2.0,4.0,4.0
96282,35,2.0,2.0,2.0
96285,35,4.0,4.0,4.0
96286,35,2.0,2.0,4.0
96287,35,2.0,2.0,2.0
96288,35,2.0,4.0,2.0
96289,35,2.0,4.0,2.0
96291,35,2.0,2.0,4.0
96296,35,2.0,4.0,4.0
96301,35,2.0,4.0,2.0
96302,35,2.0,4.0,4.0
96303,35,2.0,2.0,2.0
96305,35,2.0,4.0,2.0
96306,35,2.0,4.0,2.0
96307,35,2.0,4.0,4.0
96311,35,2.0,4.0,2.0
96312,35,2.0,4.0,2.0
96315,35,2.0,2.0,2.0
96316,35,2.0,2.0,4.0
96317,35,2.0,2.0,2.0
96318,35,2.0,4.0,4.0
96319,35,2.0,2.0,2.0
96321,35,2.0,2.0,4.0
96323,35,2.0,2.0,2.0
96324,35,4.0,4.0,4.0
96326,35,2.0,4.0,4.0
96328,35,4.0,4.0,4.0
96335,35,2.0,2.0,2.0
96336,35,4.0,4.0,4.0
96338,35,2.0,4.0,2.0
96340,35,2.0,4.0,4.0
96342,35,2.0,4.0,2.0
96344,35,2.0,4.0,4.0
96345,35,2.0,4.0,4.0
96346,35,4.0,4.0,2.0
96348,35,2.0,4.0,4.0
96350,35,2.0,4.0,4.0
96351,35,2.0,4.0,2.0
96352,35,4.0,2.0,2.0
96356,35,2.0,2.0,2.0
96358,35,2.0,4.0,2.0
96360,35,2.0,4.0,2.0
96361,35,2.0,4.0,2.0
96363,35,2.0,4.0,2.0
96365,35,2.0,4.0,2.0
