,UF,ACESSO_CEL,ACESSO_TABL,TEM_3G
94661,35,2.0,2.0,2.0
94662,35,2.0,2.0,2.0
94663,35,2.0,2.0,2.0
94664,35,2.0,2.0,2.0
94665,35,2.0,4.0,2.0
94666,35,2.0,2.0,2.0
94667,35,2.0,4.0,2.0
94668,35,2.0,2.0,2.0
94669,35,2.0,2.0,2.0
94670,35,2.0,2.0,2.0
94671,35,2.0,2.0,2.0
94672,35,2.0,4.0,2.0
94673,35,2.0,2.0,2.0
94674,35,2.0,4.0,2.0
94675,35,2.0,4.0,2.0
94676,35,2.0,2.0,2.0
94677,35,2.0,2.0,2.0
94678,35,2.0,2.0,2.0
94680,35,2.0,4.0,2.0
94681,35,2.0,4.0,4.0
94684,35,2.0,4.0,2.0
94685,35,2.0,4.0,2.0
94686,35,2.0,4.0,2.0
94687,35,2.0,4.0,4.0
94688,35,2.0,4.0,2.0
94689,35,2.0,4.0,2.0
94690,35,2.0,4.0,2.0
94692,35,2.0,4.0,4.0
94694,35,2.0,4.0,4.0
94695,35,4.0,4.0,4.0
94696,35,2.0,4.0,2.0
94697,35,2.0,4.0,4.0
94698,35,2.0,4.0,2.0
94699,35,2.0,4.0,4.0
94700,35,2.0,4.0,4.0
94701,35,4.0,4.0,4.0
94703,35,2.0,2.0,4.0
94704,35,2.0,4.0,4.0
94705,35,2.0,4.0,2.0
94706,35,2.0,4.0,2.0
94707,35,4.0,2.0,4.0
94708,35,4.0,4.0,4.0
94709,35,2.0,4.0,2.0
94711,35,2.0,4.0,2.0
94712,35,2.0,2.0,2.0
94714,35,2.0,2.0,4.0
94715,35,2.0,2.0,4.0
94716,35,2.0,2.0,4.0
94717,35,2.0,4.0,2.0
94718,35,2.0,2.0,4.0
94719,35,2.0,4.0,2.0
94722,35,2.0,4.0,4.0
94723,35,2.0,4.0,2.0
94724,35,2.0,4.0,4.0
94725,35,2.0,2.0,2.0
94727,35,4.0,4.0,4.0
94728,35,2.0,4.0,4.0
94729,35,2.0,2.0,2.0
94732,35,2.0,4.0,2.0
94734,35,2.0,4.0,2.0
94737,35,2.0,4.0,4.0
94738,35,2.0,4.0,2.0
94739,35,2.0,2.0,2.0
94740,35,2.0,4.0,2.0
94741,35,2.0,4.0,2.0
94743,35,2.0,4.0,2.0
94744,35,2.0,4.0,4.0
94745,35,2.0,4.0,4.0
94746,35,4.0,4.0,4.0
94747,35,2.0,4.0,4.0
94748,35,2.0,4.0,2.0
94751,35,2.0,4.0,2.0
94752,35,4.0,4.0,4.0
94754,35,2.0,4.0,2.0
94755,35,2.0,4.0,2.0
94756,35,2.0,4.0,2.0
94757,35,2.0,4.0,2.0
94759,35,2.0,4.0,2.0
94760,35,2.0,4.0,2.0
94761,35,2.0,4.0,2.0
94762,35,2.0,4.0,2.0
94766,35,2.0,4.0,2.0
94769,35,4.0,4.0,2.0
94771,35,2.0,4.0,2.0
94772,35,2.0,4.0,2.0
94775,35,2.0,4.0,2.0
94776,35,2.0,4.0,2.0
94777,35,2.0,4.0,2.0
94778,35,2.0,4.0,2.0
94785,35,2.0,4.0,2.0
94786,35,4.0,4.0,4.0
94789,35,2.0,2.0,2.0
94791,35,2.0,4.0,2.0
94793,35,2.0,4.0,2.0
94794,35,2.0,4.0,2.0
94795,35,2.0,4.0,2.0
94797,35,2.0,4.0,2.0
94798,35,2.0,4.0,2.0
94803,35,2.0,4.0,4.0
94804,35,2.0,4.0,2.0
94805,35,2.0,4.0,2.0
94809,35,2.0,4.0,4.0
94810,35,2.0,4.0,2.0
94817,35,2.0,4.0,2.0
94818,35,2.0,2.0,2.0
94820,35,2.0,4.0,2.0
94821,35,2.0,4.0,2.0
94828,35,2.0,4.0,2.0
94832,35,2.0,4.0,2.0
94833,35,2.0,4.0,2.0
94835,35,2.0,4.0,2.0
94841,35,2.0,4.0,2.0
94847,35,2.0,4.0,2.0
94848,35,2.0,4.0,4.0
94850,35,2.0,4.0,2.0
94855,35,2.0,2.0,4.0
94856,35,2.0,4.0,4.0
94861,35,2.0,4.0,4.0
94862,35,2.0,2.0,4.0
94868,35,2.0,4.0,2.0
94871,35,2.0,2.0,2.0
94876,35,2.0,4.0,4.0
94877,35,2.0,4.0,2.0
94885,35,2.0,4.0,2.0
94894,35,2.0,4.0,4.0
94896,35,2.0,4.0,4.0
94897,35,2.0,4.0,4.0
94899,35,4.0,4.0,4.0
94900,35,2.0,4.0,4.0
94901,35,2.0,4.0,4.0
94902,35,2.0,4.0,4.0
94903,35,2.0,4.0,2.0
94904,35,2.0,4.0,4.0
94905,35,2.0,4.0,2.0
94907,35,2.0,4.0,4.0
94908,35,2.0,4.0,2.0
94909,35,2.0,4.0,2.0
94911,35,2.0,2.0,4.0
94912,35,2.0,4.0,4.0
94913,35,2.0,4.0,2.0
94914,35,2.0,4.0,4.0
94918,35,2.0,4.0,4.0
94919,35,2.0,4.0,2.0
94921,35,4.0,4.0,4.0
94922,35,2.0,4.0,4.0
94926,35,2.0,2.0,4.0
94927,35,2.0,4.0,4.0
94929,35,2.0,4.0,4.0
94932,35,2.0,4.0,4.0
94933,35,2.0,4.0,4.0
94935,35,2.0,4.0,4.0
94936,35,2.0,4.0,4.0
94937,35,2.0,4.0,4.0
94939,35,2.0,2.0,2.0
94943,35,2.0,4.0,4.0
94944,35,4.0,4.0,4.0
94945,35,2.0,4.0,4.0
94947,35,2.0,4.0,4.0
94948,35,2.0,2.0,4.0
94949,35,2.0,4.0,4.0
94950,35,2.0,4.0,4.0
94951,35,2.0,4.0,4.0
94952,35,2.0,2.0,4.0
94954,35,2.0,2.0,2.0
94955,35,2.0,2.0,2.0
94956,35,2.0,4.0,2.0
94957,35,2.0,4.0,4.0
94958,35,2.0,4.0,4.0
94959,35,2.0,4.0,2.0
94961,35,2.0,2.0,2.0
94963,35,2.0,2.0,2.0
94964,35,2.0,2.0,4.0
94965,35,2.0,4.0,2.0
94966,35,2.0,4.0,2.0
94968,35,2.0,4.0,2.0
94969,35,2.0,4.0,4.0
94970,35,2.0,4.0,2.0
94971,35,2.0,2.0,4.0
94972,35,4.0,4.0,4.0
94976,35,2.0,4.0,4.0
94977,35,2.0,4.0,4.0
94978,35,2.0,4.0,2.0
94979,35,2.0,4.0,2.0
94980,35,2.0,4.0,4.0
94981,35,2.0,2.0,2.0
94982,35,2.0,2.0,2.0
94984,35,2.0,4.0,2.0
94985,35,2.0,4.0,2.0
94987,35,2.0,4.0,2.0
94988,35,2.0,4.0,2.0
94990,35,2.0,4.0,4.0
94994,35,4.0,4.0,4.0
94999,35,2.0,4.0,2.0
95000,35,2.0,4.0,4.0
95001,35,2.0,4.0,2.0
95002,35,2.0,2.0,2.0
95004,35,2.0,4.0,2.0
95005,35,2.0,4.0,2.0
95006,35,2.0,4.0,2.0
95007,35,2.0,4.0,2.0
95008,35,2.0,2.0,2.0
95009,35,2.0,4.0,2.0
95010,35,2.0,4.0,2.0
95011,35,2.0,4.0,2.0
95012,35,2.0,4.0,2.0
95015,35,2.0,4.0,4.0
95016,35,2.0,4.0,2.0
95017,35,2.0,4.0,2.0
95018,35,2.0,4.0,2.0
95019,35,2.0,2.0,4.0
95021,35,2.0,4.0,4.0
95025,35,2.0,4.0,4.0
95026,35,2.0,2.0,2.0
95027,35,2.0,4.0,4.0
95029,35,2.0,4.0,4.0
95030,35,2.0,2.0,2.0
95031,35,2.0,2.0,2.0
95035,35,2.0,4.0,2.0
95036,35,2.0,4.0,4.0
95040,35,2.0,4.0,2.0
95041,35,2.0,4.0,2.0
95043,35,2.0,4.0,2.0
95044,35,2.0,4.0,2.0
95045,35,4.0,2.0,4.0
95046,35,2.0,2.0,2.0
95048,35,2.0,4.0,2.0
95050,35,2.0,4.0,2.0
95053,35,2.0,4.0,2.0
95055,35,2.0,4.0,2.0
95056,35,2.0,4.0,2.0
95059,35,2.0,2.0,2.0
95061,35,2.0,2.0,4.0
95062,35,2.0,2.0,2.0
95063,35,2.0,2.0,2.0
95066,35,2.0,4.0,2.0
95070,35,2.0,4.0,4.0
95073,35,2.0,4.0,2.0
95076,35,2.0,4.0,4.0
95077,35,2.0,4.0,2.0
95078,35,2.0,4.0,2.0
95080,35,2.0,4.0,2.0
95081,35,4.0,4.0,4.0
95089,35,2.0,4.0,2.0
95090,35,2.0,4.0,2.0
95093,35,2.0,4.0,2.0
95094,35,2.0,4.0,2.0
95098,35,2.0,4.0,2.0
95100,35,2.0,4.0,2.0
95101,35,2.0,2.0,2.0
95102,35,2.0,2.0,2.0
95103,35,2.0,4.0,2.0
95107,35,4.0,2.0,4.0
95108,35,4.0,4.0,4.0
95111,35,4.0,4.0,4.0
95112,35,2.0,2.0,2.0
95113,35,2.0,2.0,2.0
95114,35,2.0,4.0,2.0
95115,35,2.0,4.0,2.0
95116,35,2.0,4.0,2.0
95117,35,2.0,4.0,2.0
95118,35,2.0,4.0,4.0
95120,35,2.0,2.0,2.0
95121,35,2.0,4.0,2.0
95122,35,2.0,2.0,2.0
95124,35,2.0,4.0,4.0
95125,35,2.0,4.0,4.0
95127,35,2.0,4.0,4.0
95128,35,2.0,4.0,2.0
95129,35,2.0,2.0,2.0
95131,35,2.0,4.0,2.0
95132,35,2.0,4.0,2.0
95133,35,2.0,2.0,2.0
95134,35,2.0,4.0,2.0
95135,35,2.0,2.0,2.0
95136,35,2.0,4.0,2.0
95137,35,2.0,4.0,4.0
95140,35,4.0,4.0,4.0
95141,35,4.0,4.0,4.0
95142,35,2.0,4.0,2.0
95143,35,2.0,4.0,2.0
95144,35,2.0,4.0,2.0
95145,35,2.0,2.0,2.0
95146,35,2.0,4.0,4.0
95147,35,2.0,4.0,2.0
95152,35,2.0,4.0,2.0
95154,35,2.0,4.0,2.0
95155,35,2.0,4.0,2.0
95157,35,2.0,4.0,4.0
95158,35,2.0,2.0,4.0
95159,35,2.0,4.0,2.0
95161,35,2.0,4.0,2.0
95163,35,2.0,4.0,2.0
95165,35,2.0,4.0,4.0
95169,35,2.0,4.0,4.0
95170,35,2.0,4.0,4.0
95172,35,2.0,4.0,2.0
95173,35,2.0,2.0,4.0
95175,35,2.0,4.0,4.0
95176,35,2.0,2.0,2.0
95177,35,2.0,4.0,2.0
95178,35,2.0,4.0,2.0
95179,35,2.0,4.0,2.0
95181,35,2.0,2.0,2.0
95182,35,2.0,4.0,4.0
95183,35,2.0,4.0,2.0
95184,35,2.0,4.0,4.0
95186,35,2.0,4.0,4.0
95187,35,2.0,4.0,2.0
95188,35,2.0,2.0,2.0
95191,35,2.0,4.0,2.0
95193,35,2.0,4.0,4.0
95194,35,2.0,4.0,2.0
95197,35,2.0,2.0,4.0
95198,35,4.0,4.0,4.0
95199,35,2.0,4.0,4.0
95200,35,2.0,4.0,2.0
95201,35,2.0,2.0,4.0
95202,35,2.0,4.0,2.0
95203,35,2.0,4.0,2.0
95204,35,2.0,2.0,2.0
95209,35,2.0,2.0,2.0
95210,35,2.0,2.0,2.0
95211,35,2.0,4.0,2.0
95212,35,4.0,4.0,4.0
95213,35,2.0,4.0,4.0
95214,35,2.0,4.0,2.0
95215,35,2.0,2.0,4.0
95216,35,2.0,4.0,4.0
95218,35,2.0,4.0,4.0
95222,35,2.0,4.0,4.0
95224,35,2.0,4.0,2.0
95225,35,2.0,4.0,2.0
95227,35,2.0,4.0,2.0
95229,35,2.0,4.0,2.0
95233,35,2.0,2.0,2.0
95234,35,2.0,4.0,2.0
95236,35,2.0,4.0,2.0
95237,35,2.0,4.0,2.0
95238,35,2.0,4.0,2.0
95239,35,2.0,2.0,2.0
95240,35,2.0,4.0,2.0
95241,35,2.0,2.0,2.0
95242,35,2.0,4.0,2.0
95244,35,2.0,4.0,2.0
95245,35,2.0,4.0,2.0
95246,35,2.0,4.0,2.0
95247,35,2.0,4.0,2.0
95249,35,2.0,4.0,2.0
95250,35,2.0,4.0,4.0
95252,35,2.0,4.0,2.0
95253,35,2.0,2.0,4.0
95255,35,2.0,2.0,4.0
95256,35,2.0,2.0,4.0
95257,35,2.0,4.0,4.0
95258,35,2.0,2.0,4.0
95259,35,2.0,4.0,4.0
95263,35,2.0,2.0,4.0
95267,35,2.0,2.0,2.0
95268,35,2.0,4.0,2.0
95270,35,2.0,2.0,2.0
95271,35,2.0,2.0,2.0
95272,35,4.0,2.0,2.0
95273,35,2.0,2.0,2.0
95274,35,2.0,4.0,2.0
95275,35,2.0,4.0,2.0
95276,35,2.0,2.0,2.0
95277,35,4.0,4.0,4.0
95278,35,2.0,4.0,2.0
95279,35,2.0,4.0,2.0
95280,35,2.0,2.0,2.0
95281,35,4.0,4.0,4.0
95283,35,2.0,4.0,2.0
95285,35,2.0,4.0,2.0
95286,35,2.0,4.0,2.0
95287,35,4.0,4.0,2.0
95288,35,2.0,4.0,2.0
95291,35,2.0,4.0,2.0
95292,35,2.0,4.0,2.0
95293,35,2.0,4.0,2.0
95294,35,2.0,4.0,2.0
95295,35,2.0,4.0,2.0
95297,35,2.0,4.0,2.0
95299,35,2.0,4.0,4.0
95300,35,2.0,4.0,4.0
95301,35,4.0,2.0,4.0
95303,35,2.0,2.0,4.0
95305,35,2.0,4.0,4.0
95306,35,2.0,4.0,4.0
95307,35,2.0,4.0,4.0
95308,35,4.0,4.0,4.0
95310,35,2.0,4.0,4.0
95311,35,2.0,4.0,4.0
95312,35,2.0,2.0,4.0
95314,35,2.0,2.0,2.0
95315,35,2.0,2.0,2.0
95317,35,2.0,4.0,2.0
95319,35,2.0,2.0,2.0
95320,35,2.0,2.0,2.0
95321,35,2.0,2.0,2.0
95322,35,2.0,4.0,2.0
95323,35,2.0,4.0,2.0
95324,35,2.0,2.0,2.0
95325,35,2.0,2.0,2.0
95330,35,2.0,2.0,2.0
95331,35,2.0,2.0,2.0
95337,35,2.0,4.0,2.0
95338,35,2.0,2.0,2.0
95339,35,2.0,2.0,2.0
95342,35,2.0,2.0,4.0
95344,35,4.0,4.0,2.0
95345,35,2.0,4.0,2.0
95346,35,2.0,4.0,2.0
95348,35,2.0,4.0,2.0
95352,35,2.0,2.0,2.0
95355,35,2.0,4.0,4.0
95356,35,2.0,4.0,2.0
95357,35,2.0,2.0,2.0
95359,35,2.0,4.0,2.0
95360,35,2.0,4.0,2.0
95362,35,2.0,2.0,2.0
95363,35,2.0,2.0,2.0
95373,35,2.0,4.0,4.0
95374,35,2.0,2.0,2.0
95375,35,2.0,2.0,2.0
95376,35,2.0,4.0,2.0
95378,35,2.0,2.0,2.0
95380,35,2.0,4.0,2.0
95383,35,4.0,4.0,4.0
95384,35,2.0,4.0,2.0
95387,35,2.0,4.0,2.0
95388,35,2.0,2.0,2.0
95390,35,2.0,4.0,2.0
95391,35,2.0,4.0,2.0
95394,35,2.0,2.0,2.0
95395,35,2.0,2.0,2.0
95396,35,2.0,2.0,2.0
95398,35,2.0,2.0,2.0
95400,35,2.0,4.0,2.0
95402,35,2.0,4.0,2.0
95405,35,2.0,4.0,2.0
95406,35,2.0,4.0,2.0
95409,35,2.0,4.0,2.0
95410,35,2.0,4.0,2.0
95411,35,2.0,4.0,2.0
95412,35,4.0,4.0,2.0
95413,35,2.0,4.0,2.0
95416,35,2.0,4.0,2.0
95417,35,2.0,4.0,2.0
95418,35,2.0,4.0,2.0
95419,35,2.0,4.0,2.0
95421,35,2.0,4.0,2.0
95422,35,2.0,4.0,2.0
95423,35,2.0,4.0,4.0
95424,35,2.0,4.0,2.0
95425,35,2.0,4.0,2.0
95426,35,2.0,2.0,4.0
95430,35,2.0,2.0,2.0
95431,35,4.0,4.0,4.0
95432,35,2.0,2.0,2.0
95434,35,2.0,2.0,2.0
95436,35,2.0,4.0,2.0
95437,35,2.0,4.0,2.0
95438,35,2.0,4.0,2.0
95439,35,2.0,4.0,2.0
95440,35,2.0,4.0,2.0
95442,35,2.0,4.0,2.0
95443,35,2.0,4.0,2.0
95445,35,4.0,4.0,4.0
95446,35,2.0,4.0,2.0
95448,35,4.0,4.0,4.0
95449,35,2.0,4.0,2.0
95454,35,2.0,4.0,2.0
95456,35,2.0,4.0,2.0
95461,35,2.0,4.0,2.0
95463,35,2.0,4.0,2.0
95464,35,2.0,4.0,2.0
95465,35,2.0,4.0,2.0
95466,35,2.0,4.0,2.0
95468,35,4.0,4.0,4.0
95469,35,2.0,4.0,4.0
95471,35,2.0,4.0,4.0
95472,35,2.0,4.0,4.0
95473,35,2.0,4.0,4.0
95474,35,2.0,4.0,4.0
95476,35,2.0,2.0,4.0
95479,35,2.0,2.0,2.0
95480,35,2.0,4.0,4.0
95483,35,2.0,2.0,4.0
95484,35,2.0,4.0,2.0
95485,35,2.0,4.0,4.0
95486,35,2.0,4.0,2.0
95487,35,2.0,4.0,2.0
95489,35,2.0,4.0,4.0
95492,35,2.0,4.0,4.0
95493,35,2.0,4.0,4.0
95494,35,2.0,4.0,4.0
95496,35,2.0,2.0,2.0
95497,35,2.0,2.0,4.0
95498,35,2.0,2.0,4.0
95500,35,2.0,2.0,2.0
95502,35,2.0,4.0,2.0
95504,35,2.0,4.0,4.0
95505,35,2.0,4.0,2.0
95506,35,4.0,4.0,4.0
95507,35,2.0,4.0,4.0
95508,35,2.0,2.0,4.0
95509,35,2.0,4.0,2.0
95510,35,2.0,2.0,2.0
95511,35,4.0,4.0,4.0
95516,35,2.0,4.0,2.0
95517,35,2.0,2.0,2.0
95523,35,2.0,4.0,2.0
95527,35,2.0,4.0,2.0
95528,35,2.0,4.0,2.0
95531,35,2.0,4.0,2.0
95532,35,2.0,4.0,2.0
95534,35,2.0,4.0,2.0
95535,35,2.0,4.0,2.0
95536,35,2.0,4.0,2.0
95538,35,2.0,4.0,2.0
95539,35,2.0,4.0,2.0
95541,35,2.0,4.0,4.0
95542,35,2.0,4.0,4.0
95544,35,2.0,4.0,4.0
95545,35,2.0,2.0,4.0
95546,35,2.0,4.0,4.0
95547,35,2.0,2.0,4.0
95548,35,2.0,2.0,4.0
95549,35,2.0,2.0,4.0
95550,35,2.0,2.0,4.0
95551,35,2.0,4.0,4.0
95552,35,2.0,2.0,4.0
95553,35,2.0,4.0,4.0
95554,35,2.0,4.0,4.0
95555,35,2.0,4.0,2.0
95556,35,2.0,2.0,4.0
95557,35,2.0,4.0,2.0
95558,35,2.0,2.0,2.0
95559,35,2.0,2.0,2.0
95563,35,2.0,2.0,4.0
95566,35,2.0,2.0,4.0
95567,35,2.0,4.0,4.0
95568,35,2.0,4.0,2.0
95570,35,2.0,4.0,4.0
95572,35,2.0,2.0,4.0
95573,35,2.0,4.0,4.0
95574,35,2.0,2.0,4.0
95575,35,2.0,4.0,4.0
95578,35,2.0,4.0,4.0
95580,35,4.0,4.0,4.0
95581,35,2.0,4.0,4.0
95582,35,2.0,4.0,4.0
95583,35,2.0,4.0,4.0
95584,35,2.0,4.0,4.0
95585,35,2.0,2.0,4.0
95586,35,2.0,4.0,4.0
95587,35,2.0,2.0,4.0
95588,35,2.0,2.0,2.0
95589,35,2.0,2.0,4.0
95590,35,2.0,4.0,4.0
95591,35,2.0,2.0,4.0
95592,35,2.0,2.0,4.0
95593,35,2.0,2.0,4.0
95594,35,2.0,4.0,4.0
95595,35,2.0,2.0,4.0
95596,35,2.0,2.0,4.0
95597,35,2.0,4.0,4.0
95598,35,2.0,2.0,4.0
95599,35,2.0,4.0,4.0
95600,35,2.0,4.0,4.0
95601,35,2.0,4.0,4.0
95602,35,2.0,4.0,4.0
95603,35,2.0,2.0,4.0
95604,35,2.0,2.0,4.0
95605,35,2.0,2.0,4.0
95606,35,2.0,4.0,4.0
95607,35,2.0,4.0,4.0
95610,35,2.0,4.0,4.0
95611,35,4.0,4.0,4.0
95612,35,2.0,4.0,4.0
95613,35,2.0,2.0,4.0
95614,35,2.0,4.0,4.0
95615,35,2.0,4.0,2.0
95616,35,2.0,2.0,4.0
95618,35,2.0,4.0,4.0
95619,35,2.0,4.0,4.0
95623,35,2.0,4.0,4.0
95624,35,2.0,4.0,4.0
95626,35,2.0,2.0,4.0
95630,35,2.0,4.0,2.0
95631,35,2.0,4.0,2.0
95632,35,2.0,4.0,4.0
95634,35,2.0,4.0,2.0
95635,35,2.0,4.0,2.0
95636,35,2.0,4.0,4.0
95638,35,2.0,2.0,4.0
95639,35,2.0,4.0,4.0
95640,35,2.0,4.0,2.0
95641,35,2.0,4.0,4.0
95643,35,2.0,4.0,2.0
95644,35,2.0,4.0,2.0
95645,35,4.0,4.0,4.0
95646,35,2.0,2.0,2.0
95650,35,2.0,4.0,4.0
95651,35,2.0,4.0,2.0
95654,35,2.0,4.0,2.0
95657,35,2.0,4.0,2.0
95658,35,4.0,4.0,4.0
95659,35,2.0,2.0,2.0
95660,35,2.0,4.0,4.0
95661,35,2.0,2.0,4.0
95663,35,2.0,4.0,2.0
95664,35,2.0,2.0,4.0
95666,35,2.0,4.0,2.0
95669,35,2.0,4.0,2.0
95670,35,4.0,4.0,4.0
95672,35,2.0,4.0,2.0
95674,35,2.0,4.0,2.0
95675,35,2.0,4.0,2.0
95677,35,2.0,4.0,4.0
95679,35,2.0,4.0,4.0
95682,35,2.0,4.0,4.0
95683,35,2.0,2.0,4.0
95684,35,2.0,4.0,4.0
95685,35,2.0,4.0,4.0
95686,35,2.0,4.0,2.0
95687,35,2.0,2.0,4.0
95689,35,2.0,2.0,4.0
95690,35,2.0,2.0,4.0
95692,35,2.0,4.0,2.0
95693,35,2.0,4.0,2.0
95694,35,4.0,4.0,4.0
95695,35,2.0,4.0,4.0
95697,35,2.0,4.0,4.0
95699,35,4.0,4.0,4.0
95701,35,2.0,4.0,2.0
95702,35,2.0,2.0,2.0
95703,35,4.0,4.0,4.0
95704,35,4.0,4.0,4.0
95709,35,2.0,2.0,4.0
95711,35,4.0,4.0,4.0
95712,35,2.0,4.0,2.0
95714,35,2.0,4.0,2.0
95715,35,4.0,4.0,4.0
95716,35,2.0,4.0,2.0
95717,35,2.0,4.0,2.0
95719,35,2.0,4.0,2.0
95721,35,4.0,4.0,4.0
95722,35,2.0,4.0,2.0
95728,35,4.0,4.0,4.0
95729,35,2.0,4.0,2.0
95731,35,2.0,2.0,2.0
95732,35,4.0,4.0,4.0
95733,35,2.0,4.0,2.0
95738,35,2.0,4.0,2.0
95739,35,2.0,4.0,4.0
95741,35,2.0,4.0,4.0
95744,35,2.0,4.0,2.0
95745,35,2.0,4.0,2.0
95746,35,2.0,4.0,2.0
95747,35,2.0,4.0,2.0
95754,35,4.0,4.0,4.0
95781,35,2.0,2.0,2.0
95783,35,2.0,4.0,4.0
95796,35,2.0,4.0,2.0
95801,35,2.0,2.0,4.0
95804,35,2.0,4.0,2.0
95808,35,2.0,4.0,2.0
95814,35,2.0,4.0,4.0
95816,35,2.0,4.0,2.0
95817,35,2.0,4.0,2.0
95823,35,2.0,4.0,2.0
95824,35,2.0,4.0,2.0
95828,35,2.0,4.0,2.0
95832,35,2.0,4.0,2.0
95833,35,2.0,4.0,2.0
95834,35,2.0,4.0,2.0
95836,35,2.0,4.0,2.0
95837,35,2.0,4.0,2.0
95839,35,2.0,4.0,2.0
95841,35,2.0,4.0,2.0
95842,35,2.0,4.0,2.0
95847,35,2.0,2.0,2.0
95850,35,2.0,2.0,2.0
95852,35,2.0,4.0,2.0
95853,35,2.0,2.0,2.0
95854,35,2.0,4.0,2.0
95856,35,2.0,4.0,2.0
95858,35,2.0,4.0,2.0
95860,35,2.0,4.0,2.0
95861,35,2.0,4.0,2.0
95863,35,2.0,2.0,2.0
95864,35,2.0,2.0,2.0
95865,35,4.0,4.0,4.0
95866,35,2.0,4.0,2.0
95868,35,4.0,4.0,4.0
95871,35,2.0,4.0,2.0
95872,35,2.0,2.0,2.0
95873,35,2.0,4.0,2.0
95874,35,2.0,4.0,2.0
95876,35,2.0,4.0,2.0
95877,35,2.0,4.0,4.0
95878,35,2.0,4.0,2.0
95879,35,2.0,4.0,2.0
95881,35,2.0,4.0,2.0
95882,35,2.0,4.0,2.0
95884,35,2.0,4.0,2.0
95886,35,2.0,2.0,2.0
95887,35,2.0,2.0,2.0
95888,35,2.0,4.0,2.0
95890,35,2.0,4.0,2.0
95891,35,2.0,4.0,2.0
95893,35,2.0,4.0,2.0
95894,35,2.0,2.0,2.0
95895,35,2.0,4.0,2.0
95896,35,2.0,2.0,2.0
95897,35,2.0,4.0,2.0
95898,35,2.0,2.0,2.0
95899,35,2.0,4.0,2.0
95900,35,2.0,4.0,2.0
95902,35,2.0,4.0,2.0
95905,35,2.0,2.0,2.0
95906,35,4.0,4.0,4.0
95907,35,2.0,4.0,2.0
95908,35,2.0,4.0,2.0
95909,35,2.0,4.0,2.0
95912,35,2.0,4.0,2.0
95913,35,2.0,4.0,2.0
95914,35,2.0,2.0,2.0
95915,35,2.0,4.0,2.0
95916,35,2.0,4.0,2.0
95918,35,2.0,4.0,2.0
95919,35,2.0,4.0,2.0
95920,35,2.0,4.0,2.0
95921,35,2.0,4.0,2.0
95922,35,2.0,4.0,2.0
95925,35,2.0,4.0,2.0
95929,35,2.0,2.0,2.0
95930,35,2.0,4.0,2.0
95931,35,2.0,4.0,2.0
95932,35,2.0,4.0,2.0
95934,35,2.0,4.0,2.0
95935,35,2.0,4.0,2.0
95939,35,2.0,2.0,2.0
95941,35,2.0,2.0,2.0
95943,35,2.0,4.0,2.0
95944,35,2.0,4.0,2.0
95945,35,2.0,4.0,2.0
95946,35,2.0,4.0,2.0
95947,35,2.0,2.0,2.0
95948,35,2.0,2.0,2.0
95949,35,2.0,4.0,2.0
95952,35,2.0,4.0,4.0
95953,35,2.0,4.0,4.0
95956,35,2.0,4.0,2.0
95957,35,2.0,4.0,2.0
95958,35,2.0,4.0,4.0
95960,35,2.0,4.0,4.0
95961,35,2.0,4.0,2.0
95962,35,2.0,4.0,4.0
95963,35,2.0,4.0,4.0
95964,35,4.0,2.0,4.0
95965,35,2.0,4.0,2.0
95967,35,2.0,4.0,2.0
95968,35,4.0,4.0,4.0
95970,35,2.0,4.0,4.0
95972,35,2.0,4.0,2.0
95975,35,2.0,4.0,2.0
95976,35,2.0,4.0,4.0
95979,35,2.0,4.0,2.0
95980,35,4.0,4.0,4.0
95981,35,2.0,4.0,4.0
95982,35,2.0,4.0,4.0
95986,35,2.0,4.0,2.0
95987,35,4.0,4.0,4.0
95989,35,2.0,4.0,4.0
95990,35,4.0,4.0,4.0
95991,35,2.0,4.0,4.0
95993,35,2.0,4.0,4.0
95994,35,2.0,4.0,4.0
95995,35,2.0,4.0,4.0
95997,35,2.0,4.0,2.0
95998,35,2.0,2.0,2.0
96000,35,2.0,4.0,4.0
96004,35,2.0,2.0,2.0
96007,35,2.0,4.0,2.0
96010,35,2.0,2.0,4.0
96014,35,2.0,2.0,2.0
96018,35,2.0,2.0,4.0
96019,35,2.0,2.0,2.0
96021,35,2.0,4.0,2.0
96022,35,2.0,4.0,4.0
96023,35,2.0,2.0,4.0
96024,35,2.0,2.0,2.0
96025,35,2.0,4.0,2.0
96026,35,2.0,4.0,2.0
96027,35,2.0,2.0,2.0
96029,35,2.0,4.0,4.0
96030,35,2.0,4.0,2.0
96031,35,2.0,4.0,4.0
96032,35,2.0,4.0,2.0
96033,35,4.0,4.0,4.0
96042,35,4.0,4.0,4.0
96043,35,2.0,4.0,2.0
96051,35,2.0,4.0,2.0
96053,35,2.0,4.0,2.0
96054,35,2.0,2.0,2.0
96057,35,2.0,4.0,4.0
96058,35,2.0,4.0,2.0
96063,35,2.0,4.0,2.0
96064,35,2.0,4.0,2.0
96065,35,2.0,2.0,2.0
96068,35,2.0,4.0,2.0
96069,35,2.0,4.0,2.0
96071,35,2.0,2.0,2.0
96073,35,2.0,4.0,4.0
96084,35,2.0,4.0,2.0
96086,35,2.0,4.0,2.0
96090,35,2.0,2.0,2.0
96093,35,2.0,4.0,2.0
96094,35,2.0,4.0,4.0
